name,folder,project_id,file_id,url
TSO22014_07_220847_2211285_UP07_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gfj0f8Q444kp4XVpjFJP,https://dl.dnanex.us/F/D/7pJ1kBb4qz54b7kg9bk8gv8f6170x8K7Zx23F6zf/TSO22014_07_220847_2211285_UP07_Pan4841.gene_level.txt
TSO22014_08_220848_2211286_UP08_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gXj04BXfj99k4ZZ9vBP1,https://dl.dnanex.us/F/D/0GYp9k7J6FY27J6qBpBv1JZVvy5YK1qyQqBPxP8X/TSO22014_08_220848_2211286_UP08_Pan4841.gene_level.txt
TSO22014_02_220782_2210513_UP02_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gV80VPgz9zzy4Z18PFb4,https://dl.dnanex.us/F/D/FVkxKvpG9551672Kzyxg8vF669Bv3Y11bJQYvJqp/TSO22014_02_220782_2210513_UP02_Pan4841.gene_level.txt
TSO22014_04_220816_2211084_UP04_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gQ80ZX0f43VF4XZvVk79,https://dl.dnanex.us/F/D/JpqJ86Bq59B1kzx400yV7Bp8zPY37VyVgvggy738/TSO22014_04_220816_2211084_UP04_Pan4841.gene_level.txt
TSO22014_06_220846_2211284_UP06_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gGQ0BV4B9Z9z4ZJ31VXk,https://dl.dnanex.us/F/D/9VPkV38g3qg2JX38zk2z1ZxXpyxJFBPGQVJP7Pg0/TSO22014_06_220846_2211284_UP06_Pan4841.gene_level.txt
TSO22014_05_220845_2211283_UP05_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gF80yxy8BGG64Z17Jkqj,https://dl.dnanex.us/F/D/G0YQz1F9jg81J3f5Q8X1QkKzPqKPPjkPz7359Vy0/TSO22014_05_220845_2211283_UP05_Pan4841.gene_level.txt
TSO22014_01_221454_HD200_UP01_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gF002FVjPxx34fvVZ34K,https://dl.dnanex.us/F/D/kJppG8gGPzpBzZZ3PK860fvqvVV1ZxXz7F0G6yK1/TSO22014_01_221454_HD200_UP01_Pan4841.gene_level.txt
TSO22014_09_220781_2210430_UP11_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4g1Q0QVFGPQ674Y2B5vj0,https://dl.dnanex.us/F/D/zVPZ23Z2jx0YFQJP9vv7Fxkk8J82zBxK4XxkJ130/TSO22014_09_220781_2210430_UP11_Pan4841.gene_level.txt
TSO22014_03_220801_2210777_UP03_Pan4841.gene_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4g2009YPJ8FVg4Y7Xg4KV,https://dl.dnanex.us/F/D/XyPz6P8q1p8k4Yq2bQKxBV5QyYGxk4y32kVG5gxf/TSO22014_03_220801_2210777_UP03_Pan4841.gene_level.txt
TSO22014_07_220847_2211285_UP07_Pan4841.exon_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gfj0f8Q8P4JF4X8Jkqp7,https://dl.dnanex.us/F/D/fy8jJv1k4777V2VFVqy352qq442qy99ZB79bfBK5/TSO22014_07_220847_2211285_UP07_Pan4841.exon_level.txt
TSO22014_08_220848_2211286_UP08_Pan4841.exon_level.txt,/coverage,project-G9Vv78Q0V6kX8XV2PKjy2QJB,file-G9X4gXQ04BXq809V4bJb8jkX,https://dl.dnanex.us/F/D/jf842KjYX34J0y8F292YvBY3KjZZ55j2YVK22F5Z/TSO22014_08_220848_2211286_UP08_Pan4841.exon_level.txt
